Fill , Create Time , Duration Stable , Bfield , Peak Inst Lumi , Peak Pileup , Peak Spec Lumi , Delivered Lumi , Recorded Lumi , Eff By Lumi , Eff By Time , Begin Time , to Ready , End Time , Type , Energy , I Beam1 (x10^11) , I Beam2 (x10^11) , nB1 , nB2 , nCol , nTar , xIng (micro rad) , Injection Scheme , Runs , Comments , 
7252, 2018.10.02 23:41:02 , 10 hr 25 min ,3.799588456,1.938,54.207,6.236,471.94,448.27,94.984,98.971, 2018.10.03 01:11:49 ,0.938, 2018.10.03 11:36:43 , Proton - PROTON vs PROTON,6499,2802.093,2836.577,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323940 323954  ,  ,
7245, 2018.10.01 22:07:47 , 5 hr 26 min ,3.799588456,1.776,49.679,6.255,268.758,254.156,94.567,98.819, 2018.10.01 23:30:45 ,0.988, 2018.10.02 04:56:45 , Proton - PROTON vs PROTON,6499,2676.282,2710.604,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323841 323857  ,  ,
7242, 2018.10.01 04:37:59 , 6 hr 22 min ,3.799588456,1.802,50.399,6.311,313.439,296.017,94.442,98.22, 2018.10.01 07:33:51 ,0.795, 2018.10.01 13:55:58 , Proton - PROTON vs PROTON,6499,2673.59,2719.912,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323790 323794  ,  ,
7240, 2018.09.30 17:27:57 , 6 hr 56 min ,3.799588456,1.835,51.346,6.056,337.408,321.507,95.287,99.632, 2018.09.30 19:48:10 ,0.92, 2018.10.01 02:44:35 , Proton - PROTON vs PROTON,6499,2697.224,2736.124,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323775 323778  ,  ,
7239, 2018.09.30 09:13:03 , 6 hr 06 min ,3.799588456,1.886,52.755,6.485,313.889,301.98,96.206,100, 2018.09.30 11:16:32 ,0.883, 2018.09.30 17:22:17 , Proton - PROTON vs PROTON,6499,2709.15,2736.545,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,323755,  ,
7236, 2018.09.29 16:17:43 , 8 hr 59 min ,3.799588456,1.875,52.461,6.435,412.953,387.359,93.802,98.522, 2018.09.29 18:37:39 ,0.736, 2018.09.30 03:36:32 , Proton - PROTON vs PROTON,6499,2704.221,2745.691,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323725 323726 323727  ,  ,
7234, 2018.09.28 23:25:46 , 12 hr 27 min ,3.799588456,1.823,50.999,6.169,496.98,415.506,83.606,89.719, 2018.09.29 01:46:25 ,1.036, 2018.09.29 14:13:08 , Proton - PROTON vs PROTON,6499,2710.075,2779.157,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323693 323696 323698 323699 323700 323701 323702  ,  ,
7221, 2018.09.25 20:03:30 , 14 hr 52 min ,3.799588456,1.748,48.911,5.977,521.843,499.439,95.707,99.285, 2018.09.25 22:20:40 ,15.468, 2018.09.26 13:13:07 , Proton - PROTON vs PROTON,6499,2726.702,2740.715,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323523 323524 323525 323526  ,  ,
7220, 2018.09.25 16:07:46 , 1 hr 35 min ,3.799588456,0.005,36.715,5.242,0.193,0.185,95.691,100, 2018.09.25 18:20:04 ,0.868, 2018.09.25 19:55:10 , Proton - PROTON vs PROTON,6499,11.329,11.679,12,12,9,9,160, Single_12b_9_1_5_BSRT_2018_pilot ,323513,  ,
7218, 2018.09.24 22:38:03 , 10 hr 43 min ,3.799588456,1.811,50.649,6.22,451.006,423.193,93.833,97.126, 2018.09.25 03:27:18 ,0.789, 2018.09.25 14:10:31 , Proton - PROTON vs PROTON,6499,2707.251,2748.625,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323487 323488 323492 323493 323495  ,  ,
7217, 2018.09.24 12:21:41 , 8 hr 46 min ,3.799588456,1.861,52.066,6.492,398.455,328.145,82.354,85.711, 2018.09.24 13:46:39 ,0.867, 2018.09.24 22:32:55 , Proton - PROTON vs PROTON,6499,2684.043,2727.966,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 323470 323471 323472 323473 323474 323475  ,  ,
7213, 2018.09.23 23:57:33 , 4 hr 42 min ,3.799588456,0.978,57.296,7.059,134.836,76.212,56.522,68.674, 2018.09.24 01:47:40 ,0.861, 2018.09.24 06:29:16 , Proton - PROTON vs PROTON,6499,1300.223,1308.664,1227,1227,1214,1214,160, 25ns_1227b_1214_1054_1102_144bpi_14inj , 323413 323414 323415 323416 323417 323418 323419 323420 323421 323422 323423  ,  ,
7212, 2018.09.23 15:55:33 , 5 hr 30 min ,3.799588456,0.435,52.568,6.433,70.232,52.07,74.14,77.002, 2018.09.23 18:22:44 ,0.793, 2018.09.23 23:52:24 , Proton - PROTON vs PROTON,6499,637.46,647.871,603,603,590,590,160, 25ns_603b_590_524_542_48bpi_17inj , 323388 323391 323393 323394 323395 323396 323397 323398 323399  ,  ,
7211, 2018.09.23 10:05:20 , 4 hr 01 min ,3.799588456,0.038,43.118,6.205,4.012,2.512,62.603,72.197, 2018.09.23 11:49:56 ,0.823, 2018.09.23 15:51:20 , Proton - PROTON vs PROTON,6499,73.715,74.567,75,75,62,62,160, 25ns_75b_62_32_62_12bpi_9inj , 323363 323364 323365 323367 323368 323369 323370 323371 323373 323374 323375 323376 323377 323378 323379  ,  ,
7188, 2018.09.16 06:38:48 , 4 hr 28 min ,0,0,0,0,0,0,0,100, 2018.09.16 08:40:42 , n/a , 2018.09.16 13:09:09 , Proton - PROTON vs PROTON,6499,2.791,2.835,3,3,3,3,160, Single_3b_2_2_2_wp_nLR_10probes ,  ,  ,
7145, 2018.09.10 01:18:45 , 8 hr 59 min ,3.800553821,1.85,51.763,6.104,409.906,394.088,96.141,98.599, 2018.09.10 03:30:57 ,0.83, 2018.09.10 12:29:57 , Proton - PROTON vs PROTON,6499,2757.848,2810.308,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322625 322633  ,  ,
7144, 2018.09.09 10:29:14 , 9 hr 09 min ,3.800553821,1.955,54.68,6.463,429.57,370.233,86.187,90.217, 2018.09.09 15:57:47 ,0.842, 2018.09.10 01:06:22 , Proton - PROTON vs PROTON,6499,2756.133,2800.349,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322599 322602 322603 322605 322616 322617  ,  ,
7142, 2018.09.09 07:21:07 , 0 hr 05 min ,3.800553821,1.845,51.607,6.527,3.312,2.881,86.985,100, 2018.09.09 08:31:35 ,0.919, 2018.09.09 08:36:13 , Proton - PROTON vs PROTON,6499,2659.6,2717.548,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322510,  ,
7139, 2018.09.08 15:53:43 , 12 hr 31 min ,3.800553821,1.694,47.377,6.195,481.499,405.086,84.13,90.177, 2018.09.08 17:32:08 ,0.835, 2018.09.09 06:03:05 , Proton - PROTON vs PROTON,6499,2612.989,2680.677,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322480 322483 322484 322485 322487 322492  ,  ,
7137, 2018.09.07 22:49:42 , 13 hr 05 min ,3.800553821,1.785,49.933,6.166,495.196,472.66,95.449,99.031, 2018.09.08 01:18:17 ,0.922, 2018.09.08 14:22:59 , Proton - PROTON vs PROTON,6499,2699.136,2734.693,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322430 322431  ,  ,
7135, 2018.09.07 16:22:37 , 3 hr 33 min ,3.800553821,1.774,49.623,6.151,183.526,174.122,94.876,100, 2018.09.07 17:45:59 ,0.973, 2018.09.07 21:18:45 , Proton - PROTON vs PROTON,6499,2701.819,2726.759,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322407,  ,
7133, 2018.09.07 06:53:04 , 3 hr 29 min ,3.800553821,1.831,51.221,6.271,188.738,181.09,95.948,100, 2018.09.07 11:09:08 ,1.068, 2018.09.07 14:37:38 , Proton - PROTON vs PROTON,6499,2691.143,2767.821,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322381,  ,
7132, 2018.09.06 23:18:29 , 5 hr 44 min ,3.800553821,1.782,49.841,6.013,282.589,270.893,95.861,99.573, 2018.09.07 01:04:30 ,0.862, 2018.09.07 06:48:04 , Proton - PROTON vs PROTON,6499,2720.997,2785.365,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322355 322356  ,  ,
7131, 2018.09.06 11:05:52 , 9 hr 31 min ,3.800553821,1.918,53.643,6.495,436.191,419.856,96.255,100, 2018.09.06 13:42:17 ,1.128, 2018.09.06 23:13:33 , Proton - PROTON vs PROTON,6499,2724.746,2771.493,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322348,  ,
7128, 2018.09.06 00:17:14 , 6 hr 37 min ,3.800553821,1.904,53.268,6.477,331.58,318.511,96.059,100, 2018.09.06 02:11:00 ,0.821, 2018.09.06 08:48:04 , Proton - PROTON vs PROTON,6499,2722.104,2757.882,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322332,  ,
7127, 2018.09.05 11:33:31 , 12 hr 12 min ,3.800553821,1.739,48.637,5.905,510.009,475.595,93.252,97.603, 2018.09.05 12:00:34 ,1.043, 2018.09.06 00:12:42 , Proton - UNKNOWN vs UNKNOWN,6499,2561.195,2589.122,2556,2556,2544,2544,154, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322317 322319 322322 322324  ,  ,
7125, 2018.09.04 18:26:08 , 10 hr 01 min ,3.800553821,1.864,52.138,6.194,445.741,426.525,95.689,99.224, 2018.09.04 20:28:23 ,0.732, 2018.09.05 06:29:45 , Proton - PROTON vs PROTON,6499,2716.982,2797.694,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322252,  ,
7124, 2018.09.04 04:03:17 , 12 hr 25 min ,3.800553821,1.997,55.87,6.618,528.918,498.061,94.166,98.455, 2018.09.04 05:54:49 ,0.763, 2018.09.04 18:20:18 , Proton - PROTON vs PROTON,6499,2740.359,2811.986,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322201 322204 322222  ,  ,
7123, 2018.09.03 13:06:32 , 11 hr 19 min ,3.800553821,1.929,53.955,6.399,496.518,477.348,96.139,100, 2018.09.03 16:39:01 ,0.807, 2018.09.04 03:58:28 , Proton - PROTON vs PROTON,6499,2742.485,2804.927,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322179,  ,
7122, 2018.09.03 04:25:18 , 6 hr 24 min ,3.800553821,1.96,54.824,6.576,331.988,316.655,95.381,99.601, 2018.09.03 06:36:04 ,0.965, 2018.09.03 13:00:22 , Proton - PROTON vs PROTON,6499,2741.624,2777.858,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322113 322118  ,  ,
7120, 2018.09.02 19:39:05 , 5 hr 23 min ,3.800553821,2.008,56.183,6.672,297.817,286.138,96.079,100, 2018.09.02 21:39:31 ,0.898, 2018.09.03 03:02:28 , Proton - PROTON vs PROTON,6499,2744.77,2792.983,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322106,  ,
7118, 2018.09.02 07:09:40 , 6 hr 44 min ,3.800553821,2.067,57.807,6.906,361.299,331.134,91.651,95.865, 2018.09.02 11:23:02 ,0.995, 2018.09.02 18:06:53 , Proton - PROTON vs PROTON,6499,2743.115,2784.477,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322079 322088  ,  ,
7117, 2018.09.02 01:17:10 , 4 hr 23 min ,3.800553821,1.957,54.747,6.564,248.158,236.668,95.37,100, 2018.09.02 02:39:38 ,0.895, 2018.09.02 07:03:00 , Proton - PROTON vs PROTON,6499,2741.327,2776.951,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322068,  ,
7114, 2018.09.01 18:28:03 , 0 hr 10 min ,3.800553821,2.051,57.371,6.733,10.369,9.427,90.913,100, 2018.09.01 20:27:30 ,0.862, 2018.09.01 20:37:01 , Proton - PROTON vs PROTON,6499,2771.262,2806.585,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322057,  ,
7112, 2018.09.01 09:46:31 , 0 hr 16 min ,3.800553821,2,55.941,6.685,16.037,14.913,92.992,100, 2018.09.01 11:07:56 ,0.884, 2018.09.01 11:24:22 , Proton - PROTON vs PROTON,6499,2739.885,2785.832,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322040,  ,
7110, 2018.08.31 19:07:57 , 11 hr 29 min ,3.800553821,1.848,51.686,4.927,484.727,466.604,96.261,100, 2018.08.31 21:01:42 ,0.893, 2018.09.01 08:30:43 , Proton - PROTON vs PROTON,6499,2756.428,2792.221,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,322022,  ,
7109, 2018.08.31 16:26:35 , 0 hr 15 min ,3.800553821,1.881,52.61,6.295,13.928,8.951,64.265,62.438, 2018.08.31 18:43:40 ,0.876, 2018.08.31 18:59:01 , Proton - PROTON vs PROTON,6499,2733.6,2790.151,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 322013 322014  ,  ,
7108, 2018.08.31 01:39:46 , 12 hr 26 min ,3.800553821,1.925,53.85,6.424,520.068,499.415,96.029,99.569, 2018.08.31 03:55:31 ,0.849, 2018.08.31 16:21:52 , Proton - PROTON vs PROTON,6499,2741.342,2786.689,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321988 321990  ,  ,
7105, 2018.08.30 08:14:36 , 13 hr 33 min ,3.800553821,1.899,53.123,6.133,535.832,513.921,95.911,99.61, 2018.08.30 09:43:17 ,0.904, 2018.08.30 23:16:08 , Proton - PROTON vs PROTON,6499,2792.976,2823.545,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321973 321975  ,  ,
7101, 2018.08.29 19:02:10 , 2 hr 35 min ,3.800553821,1.958,54.768,6.587,156.81,142.007,90.56,95.28, 2018.08.29 21:25:40 ,0.87, 2018.08.30 00:00:40 , Proton - PROTON vs PROTON,6499,2745.128,2761.888,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321960 321961  ,  ,
7099, 2018.08.29 10:48:03 , 1 hr 51 min ,3.800553821,1.824,51.017,6.103,107.791,103.419,95.944,100, 2018.08.29 14:08:07 ,0.758, 2018.08.29 15:59:33 , Proton - PROTON vs PROTON,6499,2739.086,2785.428,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,321933,  ,
7098, 2018.08.29 03:22:05 , 5 hr 18 min ,3.800553821,1.903,53.233,6.224,282.094,269.81,95.645,99.424, 2018.08.29 05:23:16 ,0.854, 2018.08.29 10:41:28 , Proton - PROTON vs PROTON,6499,2771.297,2815.441,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321917 321919  ,  ,
7097, 2018.08.28 11:32:06 , 13 hr 37 min ,3.800553821,1.856,51.929,6.274,521.712,494.53,94.79,98.593, 2018.08.28 13:38:59 ,0.764, 2018.08.29 03:16:08 , Proton - PROTON vs PROTON,6499,2716.582,2769.769,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321908 321909  ,  ,
7095, 2018.08.27 23:43:25 , 5 hr 49 min ,3.800553821,1.798,50.289,6.395,292.709,281.529,96.181,100, 2018.08.28 01:02:52 ,1.066, 2018.08.28 06:51:56 , Proton - PROTON vs PROTON,6499,2665.48,2698.753,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,321887,  ,
7092, 2018.08.27 13:30:35 , 2 hr 57 min ,3.800553821,1.813,50.71,6.325,162.5,150.43,92.572,96.282, 2018.08.27 17:56:28 ,0.996, 2018.08.27 20:53:05 , Proton - PROTON vs PROTON,6499,2679.672,2727.503,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321879 321880  ,  ,
7091, 2018.08.26 21:56:23 , 13 hr 08 min ,3.800553821,1.883,52.671,6.391,527.003,497.501,94.402,98.053, 2018.08.27 00:09:07 ,0.907, 2018.08.27 13:17:19 , Proton - PROTON vs PROTON,6499,2725.539,2758.515,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321831 321832 321833 321834  ,  ,
7090, 2018.08.26 07:53:15 , 12 hr 37 min ,3.800553821,1.902,53.2,6.337,520.654,475.356,91.3,96.431, 2018.08.26 09:14:38 ,0.874, 2018.08.26 21:51:41 , Proton - PROTON vs PROTON,6499,2737.778,2786.348,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321813 321815 321816 321817 321818 321819 321820  ,  ,
7088, 2018.08.26 01:08:23 , 1 hr 18 min ,3.800553821,1.907,53.334,6.408,80.009,67.342,84.169,91.758, 2018.08.26 03:25:54 ,0.863, 2018.08.26 04:44:21 , Proton - PROTON vs PROTON,6499,2737.387,2779.516,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321794 321795 321796  ,  ,
7087, 2018.08.25 10:50:48 , 12 hr 52 min ,3.800553821,1.902,53.21,6.382,518.117,479.448,92.536,97.356, 2018.08.25 12:10:51 ,0.767, 2018.08.26 01:02:56 , Proton - PROTON vs PROTON,6499,2741.487,2776.772,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321773 321774 321775 321776 321777 321778 321780 321781  ,  ,
7083, 2018.08.24 12:20:22 , 11 hr 29 min ,3.800553821,1.728,48.331,5.988,446.211,423.6,94.933,97.935, 2018.08.24 13:48:00 ,0.753, 2018.08.25 01:17:14 , Proton - PROTON vs PROTON,6499,2718.196,2762.87,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321755 321758 321759 321760  ,  ,
7080, 2018.08.23 18:24:48 , 12 hr 20 min ,3.800553821,1.943,54.356,6.224,523.559,489.324,93.461,97.868, 2018.08.23 21:10:02 ,0.8, 2018.08.24 09:30:26 , Proton - PROTON vs PROTON,6499,2801.609,2847.319,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321730 321731 321732 321735  ,  ,
7078, 2018.08.23 11:45:23 , 2 hr 07 min ,3.800553821,1.759,49.214,6.092,117.096,108.83,92.941,96.492, 2018.08.23 13:17:51 ,0.921, 2018.08.23 15:24:42 , Proton - PROTON vs PROTON,6499,2706.455,2734.403,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321709 321710 321712  ,  ,
7069, 2018.08.19 23:13:20 , 13 hr 15 min ,3.800553821,1.784,49.902,6.242,500.687,483.382,96.544,100, 2018.08.20 01:29:38 ,0.843, 2018.08.20 14:44:21 , Proton - PROTON vs PROTON,6499,2670.087,2727.765,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,321475,  ,
7065, 2018.08.19 05:14:05 , 13 hr 01 min ,3.800553821,1.965,54.962,5.971,535.41,513.757,95.956,99.458, 2018.08.19 07:37:01 ,0.88, 2018.08.19 20:37:51 , Proton - PROTON vs PROTON,6499,2725.577,2757.097,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321457 321461  ,  ,
7063, 2018.08.18 12:37:52 , 11 hr 06 min ,3.800553821,1.892,52.92,5.684,472.637,442.749,93.676,97.293, 2018.08.18 13:50:33 ,0.828, 2018.08.19 00:56:45 , Proton - PROTON vs PROTON,6499,2710.49,2736.936,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321431 321432 321433 321434 321436  ,  ,
7061, 2018.08.17 19:58:37 , 14 hr 11 min ,3.800553821,1.97,55.118,6.568,572.173,549.903,96.108,99.44, 2018.08.17 21:13:13 ,0.852, 2018.08.18 11:24:42 , Proton - PROTON vs PROTON,6499,2748.134,2791.048,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321414 321415  ,  ,
7058, 2018.08.16 15:03:56 , 13 hr 23 min ,3.800553821,1.89,52.859,6.565,523.361,477.719,91.279,95.846, 2018.08.17 05:07:18 ,0.787, 2018.08.17 18:30:11 , Proton - PROTON vs PROTON,6499,2692.484,2737.752,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321393 321396 321397  ,  ,
7056, 2018.08.14 23:27:37 , 26 hr 36 min ,3.800553821,1.97,55.11,6.564,754.034,719.064,95.362,97.122, 2018.08.15 02:01:20 ,0.91, 2018.08.16 04:37:24 , Proton - PROTON vs PROTON,6499,2753.948,2792.076,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321305 321310 321311 321312 321313  ,  ,
7055, 2018.08.14 12:58:02 , 8 hr 17 min ,3.800553821,2.014,56.347,6.854,411.59,364.811,88.635,92.861, 2018.08.14 15:04:43 ,0.923, 2018.08.14 23:21:59 , Proton - PROTON vs PROTON,6499,2723.256,2755.49,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321283 321294 321295 321296  ,  ,
7054, 2018.08.14 10:14:32 , 0 hr 12 min ,3.800553821,1.967,55.014,6.707,10.007,6.986,69.812,71.518, 2018.08.14 12:40:20 ,0.789, 2018.08.14 12:51:55 , Proton - PROTON vs PROTON,6499,2724.16,2747.13,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321261 321262  ,  ,
7053, 2018.08.14 00:35:12 , 5 hr 58 min ,3.800553821,1.978,55.333,6.623,322.854,280.42,86.857,96.825, 2018.08.14 03:32:37 ,0.901, 2018.08.14 09:30:37 , Proton - PROTON vs PROTON,6499,2752.669,2777.592,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321230 321231 321232 321233  ,  ,
7052, 2018.08.13 10:40:46 , 12 hr 16 min ,3.800553821,1.87,52.3,6.456,500.255,479.023,95.756,98.73, 2018.08.13 12:12:39 ,0.88, 2018.08.14 00:28:56 , Proton - PROTON vs PROTON,6499,2707.752,2734.756,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321218 321219 321221  ,  ,
7048, 2018.08.12 22:23:22 , 3 hr 47 min ,3.800553821,1.96,54.825,6.659,214.589,199.815,93.115,95.332, 2018.08.13 03:39:08 ,0.872, 2018.08.13 07:26:11 , Proton - PROTON vs PROTON,6499,2732.313,2754.124,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321177 321178  ,  ,
7047, 2018.08.12 12:11:59 , 7 hr 17 min ,3.800553821,1.957,54.737,6.596,371.768,323.095,86.908,91.956, 2018.08.12 14:32:32 ,0.869, 2018.08.12 21:49:42 , Proton - PROTON vs PROTON,6499,2743.153,2767.493,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321162 321164 321165 321166 321167  ,  ,
7045, 2018.08.11 20:59:47 , 11 hr 05 min ,3.800553821,1.842,51.525,6.664,458.406,444.911,97.056,100, 2018.08.11 22:24:56 ,0.762, 2018.08.12 09:29:59 , Proton - PROTON vs PROTON,6499,2652.365,2669.755,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,321149,  ,
7043, 2018.08.11 04:22:44 , 10 hr 57 min ,3.800553821,1.215,34.006,6.126,314.61,274.95,87.394,92.229, 2018.08.11 08:38:39 ,1.01, 2018.08.11 19:35:22 , Proton - PROTON vs PROTON,6499,2245.135,2211.204,2554,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321134 321138 321140  ,  ,
7042, 2018.08.10 09:30:04 , 13 hr 06 min ,3.800553821,1.808,50.568,6.507,514.488,469.032,91.165,94.409, 2018.08.10 15:11:43 ,0.846, 2018.08.11 04:17:28 , Proton - PROTON vs PROTON,6499,2653.921,2675.228,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321119 321121 321122 321123 321124 321126  ,  ,
7040, 2018.08.09 15:37:29 , 10 hr 35 min ,3.800553821,1.596,44.658,6.351,395.401,379.199,95.902,98.743, 2018.08.09 18:20:41 ,0.787, 2018.08.10 04:56:02 , Proton - PROTON vs PROTON,6499,2518.233,2557.461,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321067 321068 321069  ,  ,
7039, 2018.08.08 23:58:05 , 12 hr 16 min ,3.800553821,1.772,49.557,6.644,473.821,451.383,95.264,98.253, 2018.08.09 03:16:49 ,0.885, 2018.08.09 15:32:23 , Proton - PROTON vs PROTON,6499,2604.363,2625.972,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321051 321055  ,  ,
7037, 2018.08.07 23:18:12 , 13 hr 30 min ,3.800553821,1.631,45.637,6.569,453.684,421.627,92.934,96.443, 2018.08.08 01:46:40 ,0.903, 2018.08.08 15:16:46 , Proton - PROTON vs PROTON,6499,2517.512,2522.499,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 321004 321005 321006 321007 321009 321010 321011 321012  ,  ,
7036, 2018.08.07 16:37:32 , 3 hr 44 min ,3.800553821,0.711,51.92,6.285,78.041,72.491,92.889,96.148, 2018.08.07 19:28:01 ,0.845, 2018.08.07 23:12:10 , Proton - PROTON vs PROTON,6499,1058.758,1064.143,987,987,974,974,160, 25ns_987b_974_878_917_144bpi_13inj , 320995 320996  ,  ,
7035, 2018.08.07 14:34:34 , 0 hr 40 min ,3.800553821,1.866,52.209,6.314,38.992,37.685,96.649,100, 2018.08.07 15:51:29 ,1, 2018.08.07 16:31:17 , Proton - PROTON vs PROTON,6499,2739.262,2757.177,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 ,320980,  ,
7033, 2018.08.07 01:27:57 , 9 hr 50 min ,3.800553821,1.415,39.572,5.445,357.566,340.561,95.244,98.242, 2018.08.07 03:28:26 ,0.866, 2018.08.07 13:18:10 , Proton - PROTON vs PROTON,6499,2532.218,2616.978,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320933 320934 320936 320941  ,  ,
7031, 2018.08.06 07:48:38 , 13 hr 56 min ,3.800553821,1.691,47.335,5.752,506.549,485.784,95.901,99.585, 2018.08.06 09:11:32 ,0.656, 2018.08.06 23:07:27 , Proton - PROTON vs PROTON,6499,2652.368,2679.98,2556,2556,2544,2544,157, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320916 320917 320920  ,  ,
7026, 2018.08.05 20:00:10 , 2 hr 38 min ,3.800553821,1.849,51.724,6.125,148.129,141.467,95.502,99.03, 2018.08.05 22:37:40 ,0.818, 2018.08.06 01:15:46 , Proton - PROTON vs PROTON,6499,2770.927,2794.01,2556,2556,2544,2544,160, 25ns_2556b_2544_2215_2332_144bpi_20injV3 , 320887 320888  ,  ,
