Fill , Create Time , Duration Stable , Bfield , Peak Inst Lumi , Peak Pileup , Peak Spec Lumi , Delivered Lumi , Recorded Lumi , Eff By Lumi , Eff By Time , Begin Time , to Ready , End Time , Type , Energy , I Beam1 (x10^11) , I Beam2 (x10^11) , nB1 , nB2 , nCol , nTar , xIng (micro rad) , Injection Scheme , Runs , Comments , 
6015, 2017.07.27 23:18:58 , 0 hr 08 min ,3.800541215,2.818,0.626,0.111,0.001,0.001,64.477,70.486, 2017.07.28 01:23:23 ,0.956, 2017.07.28 01:31:48 , Proton - PROTON vs PROTON,6499,45.607,45.826,52,52,31,32,0, Multi_52b_52b_32_12_8_4bpi_13inj ,300007,  ,
6012, 2017.07.27 10:51:24 , 8 hr 07 min ,3.800541215,2.12,0.603,0.112,0.055,0.054,98.631,99.466, 2017.07.27 12:17:31 ,0.963, 2017.07.27 20:24:48 , Proton - PROTON vs PROTON,6499,48.567,47.497,57,56,24,25,0, Multi_57b_56b_25_20_24_4bpi_15inj ,299996,  ,
5984, 2017.07.23 22:57:22 , 2 hr 15 min ,3.800541215,16858.98,47.162,4.734,111.63,92.097,82.502,78.43, 2017.07.24 01:53:19 ,0.87, 2017.07.24 04:08:41 , Proton - PROTON vs PROTON,6499,2994.722,3035.537,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 299649 299650  ,  ,
5980, 2017.07.22 08:34:30 , 6 hr 39 min ,3.800541215,8056.297,45.092,5.363,153.734,145.037,94.343,96.731, 2017.07.22 11:39:42 ,1.018, 2017.07.22 18:18:20 , Proton - PROTON vs PROTON,6499,1377.276,1375.909,1284,1284,1271,1272,150, 50ns_1284b_1272_527_652_72bpi_20inj , 299614 299616 299617  ,  ,
5979, 2017.07.21 13:41:25 , 15 hr 26 min ,3.800541215,15146.412,42.371,4.873,460.866,411.969,89.39,95.365, 2017.07.21 17:03:38 ,1.112, 2017.07.22 08:29:54 , Proton - PROTON vs PROTON,6499,2786.99,2839.733,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 299592 299593 299594 299595 299597 299598  ,  ,
5976, 2017.07.20 08:58:53 , 15 hr 22 min ,3.800541215,14886.951,41.645,4.77,518.668,459.065,88.508,95.346, 2017.07.20 12:41:19 ,1.04, 2017.07.21 04:03:44 , Proton - PROTON vs PROTON,6499,2787.337,2844.819,2556,2556,2543,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 299477 299478 299479 299480 299481  ,  ,
5974, 2017.07.20 03:09:44 , 0 hr 20 min ,3.800541215,14309.253,40.029,5.243,14.988,13.038,86.987,83.815, 2017.07.20 04:36:05 ,0.925, 2017.07.20 04:56:29 , Proton - PROTON vs PROTON,6499,2626.721,2647.064,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj ,299450,  ,
5971, 2017.07.19 21:17:12 , 0 hr 49 min ,3.800541215,16627.932,46.516,4.613,44.497,36.391,81.784,94.995, 2017.07.19 23:52:04 ,0.898, 2017.07.20 00:40:42 , Proton - PROTON vs PROTON,6499,2996.523,3059.688,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj ,299443,  ,
5966, 2017.07.19 09:41:27 , 0 hr 21 min ,3.800541215,14438.871,40.392,4.541,17.399,13.661,78.519,88.805, 2017.07.19 12:02:26 ,0.935, 2017.07.19 12:23:16 , Proton - PROTON vs PROTON,6499,2799.067,2893.267,2556,2556,2543,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj ,299420,  ,
5965, 2017.07.19 05:05:57 , 2 hr 03 min ,3.800541215,14786.687,41.365,4.432,99.173,64.094,64.628,90.918, 2017.07.19 07:23:25 ,0.985, 2017.07.19 09:26:44 , Proton - PROTON vs PROTON,6499,2881.545,2945.644,2556,2556,2543,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 299393 299394 299395 299396  ,  ,
5963, 2017.07.19 00:19:22 , 1 hr 45 min ,3.800541215,14956.771,41.841,4.729,85.622,68.731,80.273,86.901, 2017.07.19 02:33:17 ,1.188, 2017.07.19 04:18:23 , Proton - PROTON vs PROTON,6499,2799.172,2872.779,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 299380 299381  ,  ,
5962, 2017.07.18 13:21:09 , 8 hr 06 min ,3.800541215,14626.002,42.521,4.537,330.149,271.024,82.091,90.757, 2017.07.18 16:07:51 ,1.132, 2017.07.19 00:13:28 , Proton - PROTON vs PROTON,6499,2777.555,2844.559,2460,2460,2447,2448,150, 25ns_2460b_2448_2052_2154_144bpi_19inj , 299368 299369 299370  ,  ,
5960, 2017.07.18 02:26:22 , 4 hr 40 min ,3.800541215,12934.529,39.937,4.54,186.859,141.916,75.948,82.928, 2017.07.18 04:51:46 ,1.004, 2017.07.18 09:32:09 , Proton - PROTON vs PROTON,6499,2542.611,2592.559,2317,2317,2304,2305,150, 25ns_2317b_2305_1962_2058_144bpi_20inj , 299316 299317 299318 299322 299324 299325 299326 299327 299329  ,  ,
5958, 2017.07.16 09:37:00 , 5 hr 49 min ,3.798884154,12974.889,40.062,4.596,226.573,185.117,81.703,89.552, 2017.07.16 12:23:43 ,1.015, 2017.07.16 18:12:55 , Proton - PROTON vs PROTON,6499,2525.535,2583.824,2317,2317,2305,2305,150, 25ns_2317b_2305_1962_2058_144bpi_20inj , 299178 299180 299183 299184 299185  ,  ,
5954, 2017.07.15 23:15:33 , 2 hr 53 min ,3.798884154,13710.853,42.334,4.71,125.203,111.991,89.447,98.352, 2017.07.16 01:39:33 ,0.973, 2017.07.16 04:32:30 , Proton - PROTON vs PROTON,6499,2562.316,2629.205,2317,2317,2305,2305,150, 25ns_2317b_2305_1962_2058_144bpi_20inj ,299149,  ,
5952, 2017.07.15 13:01:59 , 1 hr 18 min ,3.798884154,13483.705,41.633,4.781,56.831,24.981,43.956,48.656, 2017.07.15 14:46:50 ,1.106, 2017.07.15 16:04:42 , Proton - PROTON vs PROTON,6499,2525.752,2579.155,2317,2317,2305,2305,150, 25ns_2317b_2305_1962_2058_144bpi_20inj ,299096,  ,
5950, 2017.07.14 23:24:09 , 10 hr 14 min ,3.798884154,12153.669,40.028,4.575,334.154,276.141,82.639,92.569, 2017.07.15 00:59:28 ,0.957, 2017.07.15 11:13:22 , Proton - PROTON vs PROTON,6499,2369.989,2424.721,2173,2173,2161,2161,150, 25ns_2173b_2161_1872_1962_144bpi_17inj , 299061 299062 299064 299065 299067  ,  ,
5946, 2017.07.14 15:09:03 , 0 hr 11 min ,3.798884154,8043.07,42.541,4.813,4.933,2.434,49.338,75.566, 2017.07.14 20:10:20 ,1.087, 2017.07.14 20:20:59 , Proton - PROTON vs PROTON,6499,1493.998,1516.601,1357,1357,1344,1345,150, 25ns_1357b_1345_1226_1280_144bpi_14inj ,299042,  ,
5942, 2017.07.14 05:49:15 , 2 hr 17 min ,3.798884154,7433.627,39.317,4.583,54.59,37.958,69.533,86.584, 2017.07.14 07:35:11 ,0.908, 2017.07.14 09:52:20 , Proton - PROTON vs PROTON,6499,1469.79,1493.497,1357,1357,1344,1345,150, 25ns_1357b_1345_1226_1280_144bpi_14inj , 298996 298997 298998 299000  ,  ,
5934, 2017.07.12 00:39:28 , 4 hr 40 min ,3.798884154,3551.828,42.899,4.679,26.598,25.096,94.351,95.99, 2017.07.12 03:19:14 ,1.04, 2017.07.12 07:58:58 , Proton - PROTON vs PROTON,6499,673.447,680.824,601,601,589,589,150, 25ns_601b_589_523_544_96bpi_11inj_v2 , 298853 298854 298855  ,  ,
5930, 2017.07.11 06:16:38 , 2 hr 42 min ,3.798884154,303.777,42.373,4.207,2.663,2.518,94.556,97.237, 2017.07.11 08:54:47 ,1.012, 2017.07.11 11:36:25 , Proton - PROTON vs PROTON,6499,59.98,60.645,51,51,51,51,150, 25ns_51b_51_32_36_12bpi_7inj ,298809,  ,
5920, 2017.07.09 19:16:36 , 3 hr 02 min ,3.798884154,1.145,8.146,3.423,0.011,0.006,61.737,61.53, 2017.07.09 23:41:59 ,13.097, 2017.07.10 02:43:33 , Proton - PROTON vs PROTON,6499,1.125,1.418,2,2,1,1,150, 2nominals_10pilots_lossmaps_coll_allIPs , 298673 298674 298678 298679 298681  ,  ,
5919, 2017.07.09 16:44:34 , 0 hr 11 min ,3.798884154,2.387,16.982,4.462,0.001,0.001,74.159,76.673, 2017.07.09 18:54:43 ,1.108, 2017.07.09 19:05:35 , Proton - PROTON vs PROTON,6499,1.419,1.426,2,2,1,1,150, 2nominals_10pilots_lossmaps_coll_allIPs ,298653,  ,
5887, 2017.06.29 17:51:42 , 3 hr 60 min ,3.799177749,15112.567,42.276,4.476,189.539,154.994,81.774,85.186, 2017.06.29 20:29:05 ,0.854, 2017.06.30 00:28:57 , Proton - PROTON vs PROTON,6499,2895.608,2971.752,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 297722 297723  ,  ,
5885, 2017.06.29 13:19:16 , 0 hr 17 min ,3.799177749,13869.178,38.798,4.564,12.27,0.069,0.566,0.906, 2017.06.29 15:48:59 ,3.498, 2017.06.29 16:06:29 , Proton - PROTON vs PROTON,6499,2740.555,2838.307,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 297713 297714 297715  ,  ,
5883, 2017.06.29 03:36:21 , 5 hr 46 min ,3.799177749,14429.812,40.367,4.516,253.32,202.888,80.091,83.327, 2017.06.29 06:05:18 ,0.792, 2017.06.29 11:51:41 , Proton - PROTON vs PROTON,6499,2821.59,2885.229,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 297670 297671 297672 297673 297674 297675 297678  ,  ,
5882, 2017.06.28 15:50:45 , 10 hr 02 min ,3.799177749,15283.151,42.754,4.831,390.334,289.019,74.044,82.517, 2017.06.28 17:27:56 ,0.8, 2017.06.29 03:29:45 , Proton - PROTON vs PROTON,6499,2823.23,2851.105,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj , 297656 297657 297658 297659 297660 297661 297662 297663 297664 297665 297666  ,  ,
5880, 2017.06.28 08:12:52 , 1 hr 52 min ,3.799177749,14351.323,40.147,4.784,87.912,81.85,93.105,98.103, 2017.06.28 10:08:27 ,0.843, 2017.06.28 12:00:55 , Proton - PROTON vs PROTON,6499,2751.312,2771.579,2556,2556,2544,2544,150, 25ns_2556b_2544_2215_2332_144bpi_20inj ,297620,  ,
5878, 2017.06.27 11:45:08 , 12 hr 42 min ,3.799177749,13499.907,39.247,4.66,435.853,397.585,91.22,95.091, 2017.06.27 14:58:33 ,0.911, 2017.06.28 03:40:06 , Proton - PROTON vs PROTON,6499,2654.327,2669.227,2460,2460,2448,2448,150, 25ns_2460b_2448_2052_2154_144bpi_19inj , 297598 297599 297603 297604 297605 297606  ,  ,
5876, 2017.06.26 22:03:37 , 10 hr 46 min ,3.799177749,14764.658,42.924,5.061,399.72,346.771,86.754,90.113, 2017.06.26 23:19:29 ,0.849, 2017.06.27 10:05:56 , Proton - PROTON vs PROTON,6499,2657.585,2691.212,2460,2460,2448,2448,150, 25ns_2460b_2448_2052_2154_144bpi_19inj , 297557 297558 297559 297560 297562 297563  ,  ,
5873, 2017.06.25 22:10:09 , 10 hr 23 min ,3.799177749,14393.094,41.843,2.831,390.383,312.641,80.086,89.717, 2017.06.26 00:16:31 ,0.818, 2017.06.26 10:39:32 , Proton - PROTON vs PROTON,6499,2661.868,2712.038,2460,2460,2448,2448,150, 25ns_2460b_2448_2052_2154_144bpi_19inj , 297494 297495 297496 297497 297498 297499 297500 297501 297502 297503 297504 297505  ,  ,
5872, 2017.06.25 03:26:23 , 16 hr 28 min ,3.799177749,14007.199,40.722,4.991,518.893,481.895,92.87,96.435, 2017.06.25 05:35:34 ,0.869, 2017.06.25 22:03:50 , Proton - PROTON vs PROTON,6499,2609.45,2639.87,2460,2460,2448,2448,150, 25ns_2460b_2448_2052_2154_144bpi_19inj , 297483 297484 297485 297486 297487 297488  ,  ,
5870, 2017.06.24 23:22:09 , 0 hr 11 min ,3.799177749,15082.19,43.847,4.836,8.596,6.273,72.975,79.773, 2017.06.25 00:48:02 ,0.85, 2017.06.25 00:58:34 , Proton - PROTON vs PROTON,6499,2733.399,2792.023,2460,2460,2448,2448,150, 25ns_2460b_2448_2052_2154_144bpi_19inj ,297474,  ,
5868, 2017.06.24 17:52:21 , 1 hr 51 min ,3.799177749,14844.053,43.154,4.649,89.472,73.64,82.305,87.24, 2017.06.24 19:38:22 ,0.88, 2017.06.24 21:29:16 , Proton - PROTON vs PROTON,6499,2777.721,2815.311,2460,2460,2448,2448,150, 25ns_2460b_2448_2052_2154_144bpi_19inj , 297467 297468 297469  ,  ,
5865, 2017.06.23 19:44:55 , 9 hr 41 min ,3.799177749,13322.506,41.135,4.538,347.049,301.777,86.955,90.568, 2017.06.24 00:41:15 ,0.889, 2017.06.24 10:22:25 , Proton - PROTON vs PROTON,6499,2571.98,2628.701,2317,2317,2305,2305,150, 25ns_2317b_2305_1962_2058_144bpi_20inj , 297424 297425 297426 297427 297428 297429 297430 297431 297432 297433 297434 297435  ,  ,
5864, 2017.06.23 09:25:18 , 6 hr 04 min ,3.799177749,11991.435,37.025,4.67,214.129,202.02,94.345,97.946, 2017.06.23 13:34:16 ,1.015, 2017.06.23 19:37:47 , Proton - PROTON vs PROTON,6499,2418.203,2438.273,2317,2317,2305,2305,150, 25ns_2317b_2305_1962_2058_144bpi_20inj ,297411,  ,
5862, 2017.06.23 01:04:45 , 0 hr 59 min ,3.799177749,14043.347,43.361,4.652,44.229,40.993,92.684,96.357, 2017.06.23 03:22:53 ,0.926, 2017.06.23 04:21:27 , Proton - PROTON vs PROTON,6499,2594.544,2649.947,2317,2317,2305,2305,150, 25ns_2317b_2305_1962_2058_144bpi_20inj ,297359,  ,
5856, 2017.06.21 21:12:42 , 12 hr 42 min ,3.799177749,13977.658,46.035,4.544,427.429,348.309,81.489,88.303, 2017.06.22 00:26:39 ,0.859, 2017.06.22 13:08:24 , Proton - PROTON vs PROTON,6500,2556.262,2599.826,2173,2173,2161,2161,150, 25ns_2173b_2161_1872_1962_144bpi_17inj , 297281 297282 297283 297284 297285 297286 297287 297288 297289 297290 297291 297292 297293 297296 297308 297316  ,  ,
5849, 2017.06.20 10:10:39 , 22 hr 03 min ,3.799177749,4223.234,14.903,1.598,519.711,491.922,94.653,95.91, 2017.06.20 13:28:21 ,0.844, 2017.06.21 11:31:01 , Proton - PROTON vs PROTON,6499,2293.939,2335.137,2029,2029,2017,2017,150, 25ns_2029b_2017_1776_1860_144bpi_17inj , 297211 297215 297218 297219 297224 297225 297227 297228 297229  ,  ,
5848, 2017.06.19 15:42:05 , 16 hr 10 min ,3.799177749,10900.166,44.874,4.723,380.669,339.585,89.207,92.823, 2017.06.19 17:53:42 ,0.894, 2017.06.20 10:03:15 , Proton - PROTON vs PROTON,6499,1989.739,2011.03,1741,1741,1729,1729,150, 25ns_1741b_1729_1572_1644_144bpi_14inj , 297168 297169 297170 297171 297172 297173 297174 297175 297176 297177 297178 297179 297180 297181 297182  ,  ,
5845, 2017.06.18 09:54:21 , 2 hr 44 min ,3.799177749,10792.089,44.429,4.57,93.102,83.08,89.236,95.537, 2017.06.18 12:40:18 ,1.024, 2017.06.18 15:23:52 , Proton - PROTON vs PROTON,6499,2001.657,2045.108,1741,1741,1729,1729,150, 25ns_1741b_1729_1572_1644_144bpi_14inj , 297113 297114  ,  ,
5842, 2017.06.17 17:16:07 , 9 hr 59 min ,3.799177749,9688.896,44.526,4.599,254.129,240.661,94.7,98.398, 2017.06.17 19:20:54 ,0.803, 2017.06.18 05:20:15 , Proton - PROTON vs PROTON,6500,1801.142,1823.756,1561,1561,1549,1549,150, 25ns_1561b_1549_1397_1460_144bpi_15inj , 297099 297100 297101  ,  ,
5840, 2017.06.17 02:11:02 , 7 hr 13 min ,3.799177749,7681.412,45.049,4.689,153.207,145.001,94.643,97.937, 2017.06.17 04:59:45 ,0.922, 2017.06.17 12:12:42 , Proton - PROTON vs PROTON,6499,1411.249,1421.985,1225,1225,1213,1213,150, 25ns_1225b_1213_1060_1108_144bpi_12inj , 297056 297057  ,  ,
5839, 2017.06.16 16:08:29 , 6 hr 25 min ,3.799177749,7718.513,45.267,4.442,140.88,128.814,91.435,94.801, 2017.06.16 19:28:30 ,0.822, 2017.06.17 01:53:10 , Proton - PROTON vs PROTON,6499,1403.777,1423.289,1225,1225,1213,1213,150, 25ns_1225b_1213_1060_1108_144bpi_12inj , 297046 297047 297048 297049 297050  ,  ,
5838, 2017.06.16 10:38:07 , 3 hr 06 min ,3.799177749,7200.809,42.231,4.94,70.209,35.188,50.119,52.49, 2017.06.16 12:54:21 ,0.829, 2017.06.16 16:00:44 , Proton - PROTON vs PROTON,6499,1327.661,1343.126,1225,1225,1213,1213,150, 25ns_1225b_1213_1060_1108_144bpi_12inj , 297001 297002 297003 297004 297006 297007 297009 297010 297011 297012 297013 297014 297015 297016 297017 297018 297019  ,  ,
5837, 2017.06.15 20:52:39 , 11 hr 39 min ,3.799177749,7576.471,44.434,5.072,209.778,175.612,83.713,90.632, 2017.06.15 22:52:34 ,0.892, 2017.06.16 10:31:44 , Proton - PROTON vs PROTON,6500,1348.083,1356.458,1225,1225,1213,1213,150, 25ns_1225b_1213_1060_1108_144bpi_12inj , 296966 296967 296968 296969 296970 296971 296972 296976 296977 296978 296979 296980  ,  ,
5834, 2017.06.15 00:11:30 , 8 hr 09 min ,3.799177749,6095.479,44.566,5.095,114.22,85.688,75.02,79.651, 2017.06.15 04:21:17 ,0.854, 2017.06.15 12:30:31 , Proton - PROTON vs PROTON,6499,1084.491,1089.004,985,985,973,973,150, 25ns_985b_973_873_912_144bpi_11inj , 296887 296888 296889 296894 296895 296897 296898 296899 296900 296901 296902 296903 296904  ,  ,
5833, 2017.06.14 18:40:38 , 3 hr 46 min ,3.799177749,6192.547,45.276,5.2,70.596,42.351,59.99,68.282, 2017.06.14 20:04:44 ,0.833, 2017.06.14 23:50:32 , Proton - PROTON vs PROTON,6499,1077.724,1088.105,985,985,973,973,150, 25ns_985b_973_873_912_144bpi_11inj , 296866 296867 296868 296869 296870 296871 296872 296873 296874 296875 296876 296877 296878 296879 296880 296881  ,  ,
5830, 2017.06.14 03:52:13 , 7 hr 57 min ,3.799177749,6540.055,47.865,5.082,132.244,103.746,78.451,82.404, 2017.06.14 06:30:18 ,9.471, 2017.06.14 14:27:00 , Proton - PROTON vs PROTON,6500,1118.053,1116.936,985,985,973,973,150, 25ns_985b_973_872_908_96bpi_15inj , 296786 296787 296788 296789 296790 296791 296795 296796 296797 296798 296799 296800 296801 296802  ,  ,
5825, 2017.06.12 20:55:53 , 0 hr 37 min ,3.799177749,6978.568,51.075,4.723,13.934,12.044,86.437,94.351, 2017.06.12 23:43:09 ,0.898, 2017.06.13 00:19:44 , Proton - PROTON vs PROTON,6499,1203.911,1208.744,985,985,973,973,150, 25ns_985b_973_872_908_96bpi_15inj ,296702,  ,
5824, 2017.06.12 15:34:42 , 3 hr 31 min ,3.799177749,4204.952,50.787,4.789,43.259,17.505,40.466,56.331, 2017.06.12 17:19:13 ,0.845, 2017.06.12 20:50:21 , Proton - PROTON vs PROTON,6500,726.63,729.008,601,601,589,589,0, 25ns_601b_589_523_544_96bpi_11inj_v2 , 296663 296664 296665 296666 296668 296669 296671 296674 296675 296676 296677 296678 296679 296680  ,  ,
5822, 2017.06.12 06:57:06 , 2 hr 23 min ,3.799177749,24.889,19.673,4.064,0.094,0.049,52.29,78.973, 2017.06.12 09:39:05 ,1.023, 2017.06.12 12:01:40 , Proton - PROTON vs PROTON,6500,7.574,7.463,10,10,9,9,150, Single_10b_9_2_2_BSRT_Calib_RampUp , 296641 296642 296643 296644 296646 296647  ,  ,
5750, 2017.06.05 21:41:53 , 5 hr 44 min ,3.799177749,2884.55,34.839,4.4,50.136,46.828,93.402,96.307, 2017.06.06 00:56:23 ,0.948, 2017.06.06 06:40:41 , Proton - PROTON vs PROTON,6499,622.673,632.52,601,601,589,589,150, 25ns_601b_589_522_540_48bpi15inj_bcms , 296172 296173 296174  ,  ,
5749, 2017.06.05 17:42:45 , 0 hr 17 min ,3.799177749,3033.178,36.634,4.638,2.528,1.193,47.203,77.371, 2017.06.05 21:11:58 ,0.843, 2017.06.05 21:28:33 , Proton - PROTON vs PROTON,6499,624.924,633.479,601,601,589,589,150, 25ns_601b_589_522_540_48bpi15inj_bcms ,296168,  ,
5746, 2017.06.04 21:03:19 , 10 hr 40 min ,3.799177749,3116.672,37.643,4.725,85.172,36.375,42.708,55.996, 2017.06.04 23:48:58 ,1.057, 2017.06.05 10:29:12 , Proton - PROTON vs PROTON,6500,628.561,633.092,601,601,589,589,150, 25ns_601b_589_522_540_48bpi15inj_bcms , 296070 296071 296073 296074 296075 296076 296077 296078 296079 296081 296082 296083 296084 296085 296086 296087 296088 296089 296090 296091 296092 296093 296094 296095 296096 296097 296098 296099 296100 296101 296102 296103 296104 296107 296108 296109 296110 296111 296112 296113 296114 296115 296116  ,  ,
5737, 2017.06.03 02:45:51 , 7 hr 51 min ,3.799177749,1686.451,39.726,4.863,5.72,4.607,80.542,80.651, 2017.06.03 05:01:00 ,0.931, 2017.06.03 12:51:49 , Proton - PROTON vs PROTON,6499,333.58,333.549,315,315,303,303,150, 25ns_315b_303_228_240_48bpi_11inj , 295953 295965 295966 295967 295968 295969 295971 295974 295975 295976 295977 295978 295979  ,  ,
5730, 2017.05.30 07:02:07 , 15 hr 41 min ,3.799177749,1774.174,58.756,4.866,63.281,43.743,69.126,75.232, 2017.05.30 08:43:10 ,0.857, 2017.05.31 00:24:19 , Proton - PROTON vs PROTON,6500,342.863,341.998,315,315,303,303,150, 25ns_315b_303_228_240_48bpi_11inj , 295600 295602 295603 295604 295605 295606 295607 295608 295610 295613 295616 295628 295632 295634 295635 295636 295637 295638 295639 295640 295641 295642 295643 295644 295645 295646 295647 295648 295649 295650 295651 295652 295653 295654 295655  ,  ,
5722, 2017.05.28 17:32:54 , 10 hr 53 min ,3.799177749,1597.216,33.961,3.691,53.108,35.839,67.484,77.478, 2017.05.28 20:24:52 ,0.833, 2017.05.29 07:18:04 , Proton - PROTON vs PROTON,6500,389.267,390.187,336,336,336,336,150, 25ns_336b_336_210_252_12bpi_28inj , 295436 295437 295438 295439 295440 295441 295442 295443 295444 295445 295446 295447 295448 295449 295450 295451 295452 295453 295454 295455 295456 295457 295458 295459 295460 295463  ,  ,
5719, 2017.05.28 02:23:13 , 4 hr 16 min ,3.799177749,280.791,82.028,3.748,3.94,3.11,78.93,89.092, 2017.05.28 06:54:49 ,1.016, 2017.05.28 11:10:45 , Proton - PROTON vs PROTON,6499,83.821,85.743,75,75,63,63,150, 25ns_75b_63_30_60_12bpi_9inj , 295390 295391 295392 295393 295394 295395  ,  ,
5718, 2017.05.27 14:38:52 , 8 hr 17 min ,3.799177749,282.393,31.887,3.797,7.092,4.685,66.053,75.357, 2017.05.27 17:56:15 ,1.151, 2017.05.28 02:13:37 , Proton - PROTON vs PROTON,6499,84.039,83.643,75,75,63,63,150, 25ns_75b_63_30_60_12bpi_9inj , 295366 295367 295368 295369 295370 295371 295375 295376 295377 295378 295379 295380 295381  ,  ,
5717, 2017.05.27 03:24:56 , 9 hr 32 min ,3.799177749,306.429,34.602,3.641,8.274,2.755,33.29,49.715, 2017.05.27 04:51:51 ,1.116, 2017.05.27 14:23:52 , Proton - PROTON vs PROTON,6500,89.84,89.016,75,75,63,63,150, 25ns_75b_63_30_60_12bpi_9inj , 295315 295317 295318 295319 295320 295321 295322 295323 295324 295325 295326 295327 295328 295329 295330 295331 295332 295334 295335 295336 295337 295338 295339 295340 295341 295342 295343 295344 295345 295346 295347 295348 295349 295350 295354  ,  ,
5710, 2017.05.25 23:20:38 , 6 hr 07 min ,3.799177749,35.985,853.967,4.121,0.587,0.379,64.533,69.018, 2017.05.26 01:03:34 ,2.406, 2017.05.26 07:10:23 , Proton - PROTON vs PROTON,6500,12.6,12.837,12,12,8,8,150, Multi_12b_8_8_2_4bpi_3inj_2500ns , 295191 295192 295193 295194 295197 295198 295199 295200 295201 295202 295203 295204 295205 295206 295207 295208 295209 295210 295211  ,  ,
5704, 2017.05.24 23:51:26 , 7 hr 23 min ,3.799177749,49.258,1168.972,5.234,0.876,0.514,58.654,64.771, 2017.05.25 01:09:22 ,1.015, 2017.05.25 08:32:11 , Proton - PROTON vs PROTON,6499,12.839,13.588,12,12,8,8,150, Multi_12b_8_8_8_4bpi_3inj_2500ns , 295122 295123 295124 295125 295126 295127 295128 295129 295130 295131 295132 295133 295134 295135 295136  ,  ,
5699, 2017.05.23 23:21:43 , 4 hr 01 min ,3.799177749,12.889,1223.514,4.816,0.136,0.091,67.167,74.169, 2017.05.24 01:04:38 ,1.299, 2017.05.24 05:05:30 , Proton - PROTON vs PROTON,6499,2.98,3.324,3,3,2,2,150, Single_3b_2_2_2 , 294986 294987 294988 294989 294990 294991 294992 294993 294994 294995 294996 294997 294998 294999 295000 295001  ,  ,
5698, 2017.05.23 12:45:27 , 8 hr 40 min ,3.799177749,18.187,2531.21,9.523,0.166,0.089,53.482,52.571, 2017.05.23 14:32:22 ,1.891, 2017.05.23 23:12:14 , Proton - PROTON vs PROTON,6500,2.885,3.155,3,3,2,2,150, Single_3b_2_2_2 , 294927 294928 294929 294931 294932 294933 294934 294935 294936 294937 294939 294940 294941 294942 294943 294944 294946 294947 294949 294950 294951 294952 294953 294954 294955 294956 294957 294958 294959 294960 294961 294962 294968 294970 294971 294972  ,  ,
